tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Month-to-month,Contract_One year,Contract_Two year
-0.08450282365083694,0.015169803984463215,0.004319728817790747,0.005471028853207827,0.0036262432113289833,-0.04900427162647247,-0.01520207803696394,-0.01654723286628723,-0.019280357286334038,0.01448142435401678,-0.008192172273993492,-0.0021402803249657154,-0.011522067710757256,-0.061036158353090286,-0.005859785247594118,0.002835681661963463,0.005340566858649254
0.008735006675124168,0.03946535289287567,0.008010094054043293,0.014036545529961586,0.030679428949952126,0.08798467367887497,-0.013321913778781891,0.02113872580230236,0.010940946638584137,0.03910961002111435,-0.01382191851735115,0.0023871760349720716,0.0376412495970726,0.017228903248906136,-0.021397806704044342,0.02882138267159462,0.02753353863954544
0.12551188468933105,0.030309488996863365,-0.005114900413900614,0.03050302341580391,0.00903382059186697,0.014405366964638233,-0.0487310029566288,0.014453497715294361,0.016861815005540848,0.05628611147403717,0.0012502053286880255,-0.0007771819946356118,0.04921598732471466,-0.00512981042265892,-0.03388826549053192,0.04758405312895775,0.06292217969894409
0.04679865390062332,0.011560153216123581,-0.0025527297984808683,0.009587869048118591,0.0008823903044685721,-0.1311696618795395,-0.011986250057816505,-0.007346358150243759,0.0018216036260128021,-0.07924814522266388,-0.012774140574038029,0.004050607793033123,-0.03125332295894623,0.0028280732221901417,-0.011008483357727528,0.010551485233008862,0.021184980869293213
0.07183132320642471,0.02206355147063732,-0.004710061475634575,-0.020774448290467262,0.009671577252447605,-0.10438737273216248,-0.003038164461031556,-0.0029184753075242043,-0.016048956662416458,-0.08970605581998825,-0.008362982422113419,0.0040064118802547455,-0.01298324391245842,0.02412044256925583,-0.009789410047233105,-0.008665017783641815,0.011272654868662357
-0.01951669529080391,0.041318379342556,0.019401470199227333,0.006913583260029554,-0.11046300828456879,0.11454174667596817,-0.006550089921802282,0.01708134636282921,-0.02730749174952507,0.015215887688100338,-0.0159403458237648,0.0068603097461164,0.07612307369709015,0.01213133241981268,-0.027891654521226883,-0.009543752297759056,0.01417023316025734
-0.07283221185207367,0.005808660294860601,0.002056184923276305,0.00727361673489213,0.0051996237598359585,-0.05856311321258545,-0.00873818900436163,0.001405774150043726,-0.0017168910708278418,-0.04989224299788475,0.008716742508113384,0.0005989252240397036,-0.01543095801025629,-0.004026118200272322,0.014153643511235714,0.002763553522527218,-0.0887230783700943
-0.12815527617931366,0.025774871930480003,0.06279819458723068,-0.07884856313467026,0.03165430203080177,0.13003377616405487,-0.01734292134642601,0.015412796288728714,0.08076735585927963,0.046342633664608,-0.016892084851861,-0.004801071714609861,-0.018850119784474373,-0.033524006605148315,-0.0245991088449955,0.011141067370772362,0.0275571271777153
-0.08392143249511719,-0.02447349764406681,0.0028358162380754948,-0.0024588394444435835,-0.015187731944024563,-0.031214134767651558,-0.002587451133877039,-0.005364878568798304,0.005838921293616295,-0.00024399445101153105,-0.016755295917391777,0.0014071088517084718,-0.019800765439867973,0.0026536863297224045,0.017794592306017876,0.0012700021034106612,-0.052717071026563644
-0.06829345971345901,0.009352968074381351,0.025969309732317924,-0.04630906134843826,-0.07211175560951233,0.12613114714622498,0.06963203102350235,0.022891797125339508,0.006440465338528156,0.028432123363018036,-0.02828107587993145,-0.008357379585504532,0.030662376433610916,-0.013693422079086304,-0.002928295638412237,-0.12821225821971893,0.014657249674201012
0.11442457884550095,-0.08592434972524643,-0.011367131024599075,-0.037592824548482895,0.0014449513982981443,-0.05189996212720871,-0.0058037471026182175,-0.007070767693221569,-0.060086313635110855,0.023279769346117973,-0.003423789981752634,-0.0033229878172278404,-0.008088481612503529,-0.020444650202989578,0.002061976818367839,0.007946725003421307,0.014873277395963669
-0.07820411026477814,-0.08352010697126389,-0.007001570425927639,0.008650599978864193,0.004659284837543964,-0.043462105095386505,0.0038290745578706264,-0.013783672824501991,-0.02931964211165905,0.0033568546641618013,0.052202463150024414,-0.007433159276843071,-0.023107729852199554,0.007786525413393974,0.009506352245807648,-0.01901649869978428,0.013714451342821121
-0.049965400248765945,0.014131138101220131,0.0004686718457378447,0.010527837090194225,0.00841511506587267,-0.13495157659053802,-0.01824340783059597,0.0024198717437684536,0.01241697184741497,-0.06376468390226364,0.032172225415706635,0.0003445465990807861,-0.02692590281367302,0.005518276244401932,0.00484692957252264,-0.039900876581668854,0.008279062807559967
-0.3081856667995453,0.057835012674331665,-0.04267381131649017,-0.009433937259018421,0.025176845490932465,0.171972393989563,0.07253165543079376,0.0391094833612442,0.01832345500588417,0.027502352371811867,-0.053904179483652115,0.0013747642515227199,0.06890031695365906,0.026773035526275635,-0.007927453145384789,-0.004682363010942936,0.026264576241374016
-0.06051240116357803,0.0015013872180134058,-0.004385962150990963,-0.00017211226804647595,-0.0020760532934218645,-0.058609992265701294,-0.0063633667305111885,0.000842994952108711,-0.001076001557521522,-0.0678270012140274,-0.004777984693646431,-0.014927778393030167,-0.024985885247588158,-0.0008695392170920968,0.01589391380548477,0.008321011438965797,-0.10167983174324036
0.015413387678563595,0.009897040203213692,0.023270808160305023,-0.001529762172140181,0.0010955275502055883,-0.06364168226718903,-0.017383847385644913,-0.055791959166526794,-0.05865718424320221,0.011546429246664047,-0.01887226477265358,-0.004916376434266567,0.04000966250896454,-0.001929928665049374,0.011481212452054024,0.005770472809672356,0.031617775559425354
0.010786222293972969,0.03537984937429428,0.0032774675637483597,0.021605107933282852,0.023470263928174973,0.054456137120723724,-0.0073056407272815704,0.022935356944799423,0.009906387887895107,0.046899791806936264,-0.025601839646697044,0.0013668168103322387,0.032553087919950485,0.020389465615153313,-0.015900801867246628,0.013672014698386192,0.058349642902612686
-0.028955118730664253,-0.031113751232624054,0.005854552611708641,0.007839374244213104,0.010785549879074097,-0.04679486155509949,-0.00787290371954441,-0.006159876007586718,-0.02749771624803543,0.009402942843735218,-0.007735835388302803,0.002710566157475114,-0.008435361087322235,-0.011052669025957584,-0.01527068018913269,-0.041814740747213364,0.007701222784817219
0.21665820479393005,0.04321375861763954,0.002807116601616144,-0.007707744836807251,0.025261197239160538,-0.0760505422949791,0.029144925996661186,-0.0032372120767831802,-0.03088892623782158,-0.09677150100469589,-0.014739752747118473,0.0037634933833032846,-0.022684132680296898,0.02538423240184784,0.001239024568349123,0.004630599170923233,0.03781865909695625
-0.006308985408395529,0.048401132225990295,0.01101525779813528,-0.028969163075089455,0.031093858182430267,0.17981350421905518,0.0023716851137578487,0.023478789255023003,-0.01180264912545681,0.0427737683057785,-0.010757996700704098,0.006877514533698559,0.0824839174747467,0.018643371760845184,-0.050244882702827454,0.03224549442529678,0.02777247503399849
-0.08437196910381317,-0.04223672300577164,-0.014332987368106842,-0.01033324096351862,-0.011414756998419762,-0.01765335164964199,0.011053579859435558,-0.011363944970071316,0.0038185978773981333,0.00027351806056685746,-0.004020398948341608,0.00017223626491613686,-0.025533653795719147,0.0006560124456882477,0.018287846818566322,-0.00208620959892869,-0.07693179696798325
-0.0786140188574791,-0.0697682797908783,-0.018234454095363617,0.010550721548497677,-0.11270339787006378,0.007655252702534199,-0.0029586839955300093,0.007847079075872898,0.01890350878238678,0.007968191057443619,0.04344204068183899,-0.0022424955386668444,-0.03389154374599457,0.004199679009616375,-0.017562169581651688,0.001629323116503656,0.01167245116084814
-0.008257141336798668,0.012069685384631157,0.00921282172203064,-0.002411440946161747,-0.00254327361471951,-0.0843464732170105,-0.01467760931700468,0.0027668802067637444,9.139933536062017e-05,-0.04981381818652153,-0.0071135773323476315,-0.00011953614739468321,-0.01952659897506237,-0.014191340655088425,0.005215818993747234,0.011669155210256577,-0.1191372275352478
0.023185361176729202,0.016500607132911682,-0.021604394540190697,0.012761963531374931,-0.006764546502381563,-0.0927228033542633,-0.038421303033828735,-0.02742018736898899,-0.03817470371723175,0.015536610968410969,-0.015275777317583561,0.0022470313124358654,-0.013581092469394207,-0.016128290444612503,-0.01960282027721405,-0.0504680760204792,0.01613449491560459
0.17805849015712738,0.03616081550717354,0.044832319021224976,-0.011929796077311039,0.0035785860382020473,-0.07014541327953339,0.0024942068848758936,-0.05279850959777832,-0.07801184803247452,0.036752935498952866,0.004516646731644869,-0.002650968497619033,0.0756605863571167,-0.012696826830506325,0.03844846040010452,0.03139154613018036,0.06920159608125687
0.00730579299852252,0.01240262109786272,0.0012500658631324768,-0.0010089873103424907,0.0029481961391866207,-0.08646603673696518,-0.010326164774596691,0.001697854371741414,-0.015286221168935299,-0.0546838715672493,-0.013879445381462574,0.000975336879491806,-0.01991848461329937,-0.02779841423034668,-0.00301256007514894,0.009124692529439926,0.005546335596591234
0.2789824306964874,0.03508278727531433,0.004655229859054089,0.016306452453136444,0.021010003983974457,0.1280031055212021,-0.01568731851875782,-0.006945420056581497,0.022684941068291664,0.054871782660484314,0.0023667311761528254,-0.009976910427212715,0.0395442470908165,0.004878422245383263,-0.042407870292663574,0.024391282349824905,0.04867345839738846
0.13767871260643005,0.04080202057957649,0.01680765673518181,-0.024395016953349113,0.0009761995752342045,-0.11751163750886917,-0.005671856924891472,-0.0002496673259884119,0.002046991605311632,-0.07808396220207214,-0.026284217834472656,0.000841219793073833,0.053314585238695145,-0.02580547332763672,-0.00452195480465889,0.009425083175301552,0.03667034953832626
0.3087290823459625,0.003330409526824951,-0.06947846710681915,-0.0038682306185364723,0.011171379126608372,0.21081441640853882,-0.02104690484702587,-0.030389852821826935,-0.01469673402607441,0.007369034457951784,-0.02200794778764248,-0.03169269859790802,-0.03390529751777649,0.019182218238711357,0.0146445631980896,0.044600166380405426,0.032759081572294235
0.27652403712272644,0.0383954755961895,0.018239188939332962,0.018522009253501892,-0.15135520696640015,0.12957772612571716,-0.006440822500735521,0.01651035062968731,0.04810958355665207,0.03653745353221893,-0.02060321718454361,-0.004696113057434559,0.043588947504758835,-0.017863702028989792,-0.011735043488442898,0.002049599075689912,0.02502075396478176
-0.0064364224672317505,0.00866289995610714,0.03542736917734146,0.015803495422005653,0.013415422290563583,-0.0239493940025568,0.002282995032146573,-0.019788352772593498,-0.01051208283752203,0.016500690951943398,-0.007116178050637245,-0.0425063855946064,-0.022396894171833992,-0.000268948933808133,0.0029037585482001305,0.014975142665207386,-0.1683165729045868
-0.027286982163786888,0.009052522480487823,-0.00580862769857049,0.00199745106510818,0.0011026079300791025,-0.0979870855808258,-0.013949309475719929,-0.0008624427719041705,-0.001824451726861298,-0.07091469317674637,-0.011762432754039764,-0.0008990114438347518,-0.015022840350866318,-0.023434070870280266,0.010591723024845123,-0.012974049896001816,0.00548155140131712
-0.1297890543937683,-0.07152757048606873,0.04114389792084694,0.0017128692707046866,-0.05895400419831276,-0.024801796302199364,-0.01008029654622078,-0.017084289342164993,-0.00034213397884741426,0.010085311718285084,0.006566163152456284,0.017303388565778732,-0.026367278769612312,0.004408147186040878,0.05168962851166725,-0.006513314787298441,0.011791144497692585
-0.053553227335214615,0.007480582222342491,-0.00581815280020237,0.006412867922335863,0.0018260101787745953,-0.05260993912816048,-0.002412492409348488,-0.0026948987506330013,-0.003135289764031768,-0.04968031868338585,0.006592428777366877,0.0006376460660248995,-0.01016966812312603,0.001991473836824298,0.014942050911486149,0.0067206621170043945,-0.08670336753129959
0.0677817240357399,0.031938012689352036,-0.017963578924536705,0.017844703048467636,0.013608554378151894,0.03489010035991669,-0.023639695718884468,0.008137306198477745,0.054665204137563705,0.051912445574998856,-0.024709606543183327,-0.0014864696422591805,-0.014498254284262657,-0.03564729169011116,-0.036537107080221176,0.007362038362771273,0.04123348742723465
-0.05227779969573021,0.026105573400855064,0.01951426826417446,-0.0961817055940628,0.03198966756463051,0.04002365469932556,0.003022795310243964,0.010651534423232079,0.028393574059009552,0.035021793097257614,0.058211371302604675,0.0014764954103156924,-0.03796032816171646,0.0007350273663178086,-0.016914531588554382,0.01496952772140503,0.030308645218610764
-0.08526679873466492,0.01825891062617302,-0.02153349667787552,0.013921162113547325,0.002878868952393532,-0.07975564897060394,-0.012338360771536827,0.009949525818228722,0.025441601872444153,0.021833818405866623,0.0036441506817936897,-0.021853895857930183,-0.007835748605430126,0.02544868178665638,0.07371574640274048,-0.04587157815694809,0.03455515578389168
0.08641400188207626,0.0267515629529953,-0.03454597294330597,-0.007337244227528572,0.007503694389015436,-0.08825717121362686,-0.014952369965612888,0.052394066005945206,0.07633892446756363,0.02132832258939743,-0.0023328131064772606,0.011667171493172646,0.03325628861784935,-0.02623661980032921,0.04792875796556473,-0.054281968623399734,0.07078796625137329
0.08607836067676544,-0.06099362671375275,-0.026629380881786346,0.02421482652425766,0.01248128991574049,-0.14438770711421967,-0.017570285126566887,0.02861199341714382,-0.005371947772800922,0.008691901341080666,-0.0025237181689590216,-0.007413884624838829,-0.056403785943984985,-0.009461500681936741,-0.002659425837919116,0.026562832295894623,0.05826476588845253
0.01723923347890377,0.01807144656777382,-0.020697765052318573,-0.087870292365551,0.009286575019359589,0.07178732752799988,-0.03252744674682617,0.008932691998779774,0.04152531549334526,0.04659075662493706,-0.006234827451407909,-0.01175939105451107,-0.04880674183368683,-0.03152685984969139,-0.014482295140624046,0.031730588525533676,0.02495795302093029
-0.0985778272151947,0.009121843613684177,0.0019487239187583327,0.0041962116956710815,0.008816029876470566,-0.09377874433994293,-0.009783389046788216,-0.0002810198348015547,0.0035323617048561573,-0.0640343651175499,0.013735989108681679,0.002833339851349592,-0.02304713800549507,-0.00110618828330189,0.01962035708129406,0.005358693655580282,-0.09983789175748825
0.2276843637228012,0.050425123423337936,0.005139300599694252,0.04661111906170845,0.008912866935133934,0.10856723040342331,-0.02993845008313656,-0.010921835899353027,0.003470012918114662,0.034462206065654755,0.010553521104156971,0.002374956849962473,0.08989226073026657,-0.004281282424926758,-0.049118030816316605,0.04707135260105133,0.053286805748939514
-0.10367777198553085,0.019067442044615746,-0.017750799655914307,0.02350044995546341,-0.11372551321983337,0.11727170646190643,0.013530267402529716,0.01997172273695469,0.00864975806325674,0.022166334092617035,-0.011473605409264565,0.02824474312365055,-0.062375735491514206,0.007268032059073448,-0.017610160633921623,0.0024018280673772097,0.038628701120615005
-0.057316530495882034,-0.07465509325265884,-0.017776846885681152,-0.044243816286325455,0.005277120042592287,0.0011478046653792262,-0.005044992081820965,-0.035099711269140244,-0.048696957528591156,0.006068479269742966,0.04090634360909462,-0.0008945050067268312,-0.013217500410974026,-0.0023199839051812887,0.004139420576393604,-0.028866633772850037,0.020396945998072624
-0.05728258192539215,-0.053981222212314606,0.003149031661450863,0.004328043665736914,-0.06162721663713455,-0.036901913583278656,-0.008869347162544727,-0.013812334276735783,-0.0044891503639519215,0.002591590629890561,0.011244799941778183,-0.0017970522167161107,-0.027935802936553955,0.00388509314507246,0.01201164722442627,-0.01951262168586254,0.008217601105570793
0.2495373785495758,0.016241934150457382,-0.0039028513710945845,0.01735154166817665,0.02673874795436859,0.044019974768161774,0.001409249729476869,0.005054407753050327,0.03298550844192505,0.04442615061998367,-0.01565813273191452,-0.0005344594246707857,-0.007285724394023418,0.00582125736400485,-0.01989685744047165,-0.00198544142767787,0.05913138762116432
0.17293521761894226,-0.043384164571762085,-0.05278767645359039,-0.0014620688743889332,0.05336112529039383,-0.07437334209680557,0.049281977117061615,0.005761278793215752,-0.11308706551790237,0.037637561559677124,-8.847348362905905e-05,-0.020017404109239578,-0.0022757977712899446,-0.031004218384623528,0.0560755617916584,0.017150847241282463,0.033778756856918335
-0.07591845095157623,-0.02167670428752899,0.007870581932365894,-0.00272584636695683,-0.001680796849541366,-0.00962645560503006,0.004551781807094812,-0.02041211910545826,0.00078264792682603,0.0011377037735655904,0.002904315246269107,-0.003922150935977697,-0.044032782316207886,0.002419804222881794,0.005939824506640434,0.007663601543754339,-0.11233766376972198
-0.06500553339719772,0.008841832168400288,-0.0029882423114031553,0.003199251601472497,0.006936737336218357,-0.07480325549840927,-0.004477344453334808,0.0001562595134600997,0.004253001883625984,-0.056965507566928864,0.016220947727560997,0.003326236270368099,-0.015226393006742,0.00032754370477050543,0.01589065231382847,-0.0009722287068143487,-0.09583429247140884
-0.040163420140743256,0.029685232788324356,0.014138665050268173,0.034221433103084564,0.02446080930531025,-0.07203084230422974,-0.017504164949059486,-0.051307376474142075,-0.008019533939659595,0.009337404742836952,-0.0153883658349514,-0.007002821192145348,0.04882402345538139,0.01424368005245924,0.001510180183686316,0.0036624399945139885,0.0366523414850235
-0.10834245383739471,-0.04368584603071213,0.011132271029055119,0.00875971931964159,-0.06353537738323212,-0.0194055438041687,0.012488463893532753,-0.013558924198150635,-0.011122560128569603,0.0038571455515921116,0.017206523567438126,-0.001833814661949873,-0.022460434585809708,0.007411391939967871,0.030034447088837624,-0.03337189555168152,0.005574239417910576
0.36753377318382263,0.0471767820417881,-0.002482745097950101,0.0111458171159029,0.03189028427004814,0.036627378314733505,-0.0131875304505229,-0.016341252252459526,0.013623432256281376,0.03483245521783829,0.0031545311212539673,-0.005976119078695774,0.050404634326696396,-0.014248997904360294,-0.06282927840948105,0.022081896662712097,0.04811493307352066
0.04181963950395584,0.031245803460478783,0.006906762253493071,0.03736097738146782,0.045104607939720154,-0.07540826499462128,-0.0212806835770607,-0.0281792264431715,0.00414971262216568,0.01842825673520565,0.06441619992256165,0.002827481599524617,-0.049638018012046814,0.006789649836719036,0.007414374500513077,0.00032425925019197166,0.04251604899764061
-0.04690442606806755,0.010063511319458485,0.0008306860690936446,-0.0031439554877579212,0.006381556857377291,-0.08717401325702667,-0.010475698858499527,0.00011163510498590767,0.003136511193588376,-0.05296368896961212,-0.00894453190267086,0.004613135010004044,-0.012886536307632923,-0.016337977722287178,-0.0012027566554024816,-0.01424778439104557,0.005725773051381111
-0.09925031661987305,0.020420880988240242,0.00585411349311471,0.020448047667741776,0.027199523523449898,-0.08094392716884613,-0.011342933401465416,-0.018330788239836693,-0.005293152295053005,0.015215497463941574,0.08719802647829056,0.0010929197305813432,-0.04344595596194267,0.024261511862277985,-0.007503535598516464,0.006482552736997604,0.01230071671307087
0.017723992466926575,0.013922897167503834,-0.0027785911224782467,-0.0061602783389389515,-0.04033379256725311,-0.05766798555850983,-0.003950811922550201,-0.002480359748005867,-0.01629101112484932,0.0038061586674302816,-0.0008192177047021687,-0.001558997086249292,-0.030444957315921783,-0.05814768001437187,-0.010834913700819016,0.003914767876267433,0.0020318496972322464
-0.19515737891197205,-0.07685655355453491,-0.0032217008993029594,-0.0040808687917888165,-0.050416771322488785,0.07916444540023804,0.03769778832793236,0.005408675875514746,0.005114661063998938,0.006357461214065552,-0.00491730822250247,-0.0009538417216390371,-0.03504781424999237,-0.04968222603201866,0.04605283588171005,-0.015982195734977722,0.0020088842138648033
0.1851276010274887,0.02995038963854313,0.041791126132011414,-0.01080805528908968,0.009202923625707626,-0.057175975292921066,0.008774504996836185,-0.049442119896411896,-0.09131686389446259,0.0362539067864418,-0.014370099641382694,0.000599271384999156,0.08880190551280975,-0.024319112300872803,0.020396633073687553,0.007064670789986849,0.03341829404234886
-0.021230272948741913,0.002655169926583767,-0.008300247602164745,0.008371873758733273,0.005386016797274351,-0.11148364841938019,-0.010751661844551563,-0.00813201442360878,0.007854564115405083,-0.06294610351324081,-0.008462140336632729,-0.007715069223195314,-0.029986422508955002,0.0001370502868667245,0.013810812495648861,-0.04869668930768967,0.007571077905595303
0.141615092754364,0.041102975606918335,0.006737689953297377,0.008680124767124653,0.03954837843775749,0.16014117002487183,-0.03114236146211624,0.002786294324323535,0.0061620487831532955,0.05784916505217552,-0.014846905134618282,-0.0018839596305042505,0.040883563458919525,0.0010341214947402477,-0.0403536893427372,0.028168031945824623,0.04345047101378441
0.16778062283992767,-0.06909303367137909,-0.01071012020111084,0.017551062628626823,0.018783848732709885,-0.030244790017604828,0.028104674071073532,0.01020523440092802,-0.04377256706357002,0.03061753325164318,-0.00011088758037658408,-0.0029974908102303743,-0.004945640452206135,-0.0539960116147995,0.0006072333198972046,0.0008527485770173371,0.019862622022628784
0.2576037049293518,0.04816720634698868,-0.0035636499524116516,0.012354045175015926,0.03272907808423042,-0.09435755014419556,0.025148905813694,-0.023584656417369843,-0.06350543349981308,0.04065002501010895,-0.01720285601913929,-0.00028343769372440875,-0.020725039765238762,0.020919756963849068,-0.0037094198632985353,0.0007727715419605374,0.039274442940950394
-0.14879712462425232,0.011952532455325127,-0.013689653016626835,-0.012937822379171848,-0.07563802599906921,0.05502977967262268,0.044262394309043884,0.01123025082051754,0.013696711510419846,0.004686987493187189,0.0766611099243164,0.0006199591443873942,-0.04140503704547882,0.003169107949361205,-0.0013108470011502504,-0.0009546841029077768,-0.10583815723657608
-0.257562518119812,0.05106307193636894,-0.03081860952079296,0.0035951039753854275,-0.08811085671186447,0.25151893496513367,0.08713574707508087,0.039686474949121475,0.013528981246054173,0.025611286982893944,-0.023250801488757133,0.007015914190560579,0.07536338269710541,0.00895337201654911,0.02993611805140972,0.09143093973398209,0.018772507086396217
-0.007878335192799568,0.051487550139427185,-0.0024642362259328365,0.012726064771413803,0.0401403084397316,0.0696321651339531,-0.014649651013314724,0.026459060609340668,0.033998653292655945,0.03312375023961067,-0.03337743878364563,-0.002052383264526725,0.032213445752859116,0.0028120388742536306,-0.008882835507392883,0.00997441541403532,0.03673042356967926
-0.05741466209292412,0.0017989535117521882,-0.001303178258240223,0.0016430389368906617,0.0051964642480015755,-0.05668928474187851,-0.004197308328002691,-0.0005644086049869657,-0.0038576957304030657,-0.05018506944179535,-0.003912890329957008,-0.012735906057059765,-0.016391120851039886,-0.00584387918934226,0.013200479559600353,0.0037688156589865685,-0.09620573371648788
-0.08197971433401108,0.003921046387404203,0.0023227178025990725,0.006468569859862328,0.0029127278830856085,-0.06335797905921936,-0.005734643433243036,0.004227020777761936,0.0004359791928436607,-0.04921047389507294,0.0011593700619414449,0.00083632004680112,-0.013099391013383865,0.0015972212422639132,0.010659732855856419,0.007653224281966686,-0.08824750036001205
0.13344310224056244,-0.07757100462913513,-0.02130681276321411,-0.0017048557056114078,-0.018667275086045265,-0.053396645933389664,0.01263862382620573,0.027305910363793373,-0.03204970061779022,0.01247360184788704,0.013664581812918186,-0.005438599735498428,-0.020025409758090973,-0.0695767030119896,-0.024064714089035988,0.005502444691956043,0.012111615389585495
0.27976667881011963,0.04396651312708855,-0.004742022138088942,0.012308726087212563,0.024270594120025635,0.06572988629341125,-0.017010770738124847,-0.01067560538649559,0.014928090386092663,0.059409357607364655,0.001972985453903675,-0.005086428020149469,0.04752684012055397,-0.011176125146448612,-0.04132295027375221,0.0303227286785841,0.0685805156826973
0.2126726657152176,0.06490114331245422,-0.03272169455885887,0.013322324492037296,0.007059717085212469,0.0074610537849366665,-0.042948585003614426,0.010102271102368832,0.06851637363433838,0.025227563455700874,0.0015943930484354496,0.00017352569557260722,0.03923771530389786,0.003341470845043659,-0.015169208869338036,0.014768939465284348,0.051647964864969254
-0.035356298089027405,0.02255677990615368,-0.012578338384628296,-0.07830224186182022,0.014309096150100231,-0.0036349522415548563,-0.01591670699417591,0.0036664807703346014,0.013883285224437714,0.020509926602244377,-0.024471992626786232,-0.014247732236981392,-0.027877967804670334,-0.007825162261724472,-0.036596253514289856,0.023924969136714935,0.02730206400156021
